,time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,lad_code,lad_name,characteristic,characteristic_type,gender,children_number,average_elgs,elg_number,elg_percentage,comm_lang_lit_number,comm_lang_lit_percentage,gld_number,gld_percentage
618,202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,,,SEN primary need,Other difficulty or disability,Total,156,8.700000,39,25.000000,42,26.900000,41,26.300000
619,202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,,,SEN primary need,Other difficulty or disability,Girls,65,9.600000,20,30.800000,21,32.300000,21,32.300000
620,202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,,,SEN primary need,Other difficulty or disability,Boys,91,8.100000,19,20.900000,21,23.100000,20,22.000000
621,202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,,,SEN primary need,SEN support but no specialist assessment of type of need,Total,161,8.100000,34,21.100000,42,26.100000,38,23.600000
622,202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,,,SEN primary need,SEN support but no specialist assessment of type of need,Girls,45,9.400000,11,24.400000,15,33.300000,14,31.100000
623,202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,,,SEN primary need,SEN support but no specialist assessment of type of need,Boys,116,7.600000,23,19.800000,27,23.300000,24,20.700000
624,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Total,Total,Total,53227,14.000000,33230,62.400000,35317,66.400000,34347,64.500000
625,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Total,Total,Girls,25837,14.800000,18059,69.900000,18931,73.300000,18494,71.600000
626,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Total,Total,Boys,27390,13.200000,15171,55.400000,16386,59.800000,15853,57.900000
627,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,White,Total,40554,14.200000,25783,63.600000,27301,67.300000,26519,65.400000
628,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,White,Girls,19709,15.000000,13991,71.000000,14613,74.100000,14270,72.400000
629,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,White,Boys,20845,13.500000,11792,56.600000,12688,60.900000,12249,58.800000
630,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Mixed/multiple ethnic groups,Total,3335,14.100000,2125,63.700000,2260,67.800000,2190,65.700000
631,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Mixed/multiple ethnic groups,Girls,1616,14.900000,1146,70.900000,1204,74.500000,1169,72.300000
632,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Mixed/multiple ethnic groups,Boys,1719,13.500000,979,57.000000,1056,61.400000,1021,59.400000
633,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Asian/Asian British,Total,5168,13.400000,3129,60.500000,3378,65.400000,3319,64.200000
634,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Asian/Asian British,Girls,2526,14.400000,1725,68.300000,1838,72.800000,1811,71.700000
635,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Asian/Asian British,Boys,2642,12.500000,1404,53.100000,1540,58.300000,1508,57.100000
636,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Black/African/Caribbean/Black British,Total,1788,13.000000,1014,56.700000,1101,61.600000,1074,60.100000
637,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Black/African/Caribbean/Black British,Girls,852,14.400000,558,65.500000,603,70.800000,589,69.100000
638,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Black/African/Caribbean/Black British,Boys,936,11.800000,456,48.700000,498,53.200000,485,51.800000
639,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Other ethnic group,Total,658,12.700000,350,53.200000,385,58.500000,380,57.800000
640,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Other ethnic group,Girls,307,13.500000,187,60.900000,194,63.200000,190,61.900000
641,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Other ethnic group,Boys,351,12.100000,163,46.400000,191,54.400000,190,54.100000
642,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Unclassified,Total,1724,12.200000,829,48.100000,892,51.700000,865,50.200000
643,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Unclassified,Girls,827,13.000000,452,54.700000,479,57.900000,465,56.200000
644,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: major,Unclassified,Boys,897,11.400000,377,42.000000,413,46.000000,400,44.600000
645,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White British,Total,36520,14.300000,23596,64.600000,24957,68.300000,24214,66.300000
646,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White British,Girls,17748,15.100000,12789,72.100000,13339,75.200000,13014,73.300000
647,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White British,Boys,18772,13.600000,10807,57.600000,11618,61.900000,11200,59.700000
648,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Irish,Total,75,13.800000,48,64.000000,52,69.300000,50,66.700000
649,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Irish,Girls,36,14.700000,25,69.400000,28,77.800000,26,72.200000
650,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Irish,Boys,39,12.900000,23,59.000000,24,61.500000,24,61.500000
651,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Traveller of Irish heritage,Total,55,11.500000,19,34.500000,20,36.400000,20,36.400000
652,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Traveller of Irish heritage,Girls,31,12.100000,12,38.700000,13,41.900000,13,41.900000
653,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Traveller of Irish heritage,Boys,24,10.600000,7,29.200000,7,29.200000,7,29.200000
654,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Gypsy/Roma,Total,184,9.900000,46,25.000000,54,29.300000,51,27.700000
655,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Gypsy/Roma,Girls,90,10.600000,28,31.100000,31,34.400000,30,33.300000
656,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Gypsy/Roma,Boys,94,9.300000,18,19.100000,23,24.500000,21,22.300000
657,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other white background,Total,3720,13.000000,2074,55.800000,2218,59.600000,2184,58.700000
658,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other white background,Girls,1804,14.100000,1137,63.000000,1202,66.600000,1187,65.800000
659,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other white background,Boys,1916,12.000000,937,48.900000,1016,53.000000,997,52.000000
660,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White and black Caribbean,Total,1008,14.100000,632,62.700000,673,66.800000,651,64.600000
661,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White and black Caribbean,Girls,506,14.800000,360,71.100000,377,74.500000,366,72.300000
662,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White and black Caribbean,Boys,502,13.400000,272,54.200000,296,59.000000,285,56.800000
663,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White and black African,Total,435,14.100000,275,63.200000,296,68.000000,283,65.100000
664,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White and black African,Girls,198,15.000000,141,71.200000,148,74.700000,144,72.700000
665,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White and black African,Boys,237,13.400000,134,56.500000,148,62.400000,139,58.600000
666,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White and Asian,Total,807,14.500000,546,67.700000,576,71.400000,563,69.800000
667,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White and Asian,Girls,393,15.000000,288,73.300000,303,77.100000,295,75.100000
668,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,White and Asian,Boys,414,13.900000,258,62.300000,273,65.900000,268,64.700000
669,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other mixed/multiple ethnic background,Total,1085,13.900000,672,61.900000,715,65.900000,693,63.900000
670,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other mixed/multiple ethnic background,Girls,519,14.700000,357,68.800000,376,72.400000,364,70.100000
671,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other mixed/multiple ethnic background,Boys,566,13.100000,315,55.700000,339,59.900000,329,58.100000
672,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Indian,Total,2664,13.700000,1674,62.800000,1806,67.800000,1774,66.600000
673,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Indian,Girls,1283,14.600000,905,70.500000,962,75.000000,949,74.000000
674,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Indian,Boys,1381,12.800000,769,55.700000,844,61.100000,825,59.700000
675,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Pakistani,Total,1291,13.300000,756,58.600000,808,62.600000,795,61.600000
676,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Pakistani,Girls,656,14.300000,435,66.300000,460,70.100000,452,68.900000
677,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Pakistani,Boys,635,12.200000,321,50.600000,348,54.800000,343,54.000000
678,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Bangladeshi,Total,313,12.400000,170,54.300000,182,58.100000,179,57.200000
679,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Bangladeshi,Girls,141,13.800000,91,64.500000,95,67.400000,94,66.700000
680,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Bangladeshi,Boys,172,11.300000,79,45.900000,87,50.600000,85,49.400000
681,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Chinese,Total,149,13.800000,96,64.400000,105,70.500000,104,69.800000
682,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Chinese,Girls,72,15.000000,54,75.000000,58,80.600000,58,80.600000
683,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Chinese,Boys,77,12.700000,42,54.500000,47,61.000000,46,59.700000
684,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other Asian background,Total,751,13.200000,433,57.700000,477,63.500000,467,62.200000
685,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other Asian background,Girls,374,14.200000,240,64.200000,263,70.300000,258,69.000000
686,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other Asian background,Boys,377,12.100000,193,51.200000,214,56.800000,209,55.400000
687,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Black Caribbean,Total,179,13.500000,106,59.200000,112,62.600000,110,61.500000
688,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Black Caribbean,Girls,83,14.300000,54,65.100000,57,68.700000,55,66.300000
689,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Black Caribbean,Boys,96,12.800000,52,54.200000,55,57.300000,55,57.300000
690,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Black African,Total,1301,13.100000,739,56.800000,807,62.000000,788,60.600000
691,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Black African,Girls,626,14.300000,408,65.200000,443,70.800000,433,69.200000
692,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Black African,Boys,675,11.900000,331,49.000000,364,53.900000,355,52.600000
693,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other black background,Total,308,12.700000,169,54.900000,182,59.100000,176,57.100000
694,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other black background,Girls,143,14.500000,96,67.100000,103,72.000000,101,70.600000
695,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other black background,Boys,165,11.200000,73,44.200000,79,47.900000,75,45.500000
696,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other ethnic group,Total,658,12.700000,350,53.200000,385,58.500000,380,57.800000
697,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other ethnic group,Girls,307,13.500000,187,60.900000,194,63.200000,190,61.900000
698,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Any other ethnic group,Boys,351,12.100000,163,46.400000,191,54.400000,190,54.100000
699,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Unclassified,Total,1724,12.200000,829,48.100000,892,51.700000,865,50.200000
700,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Unclassified,Girls,827,13.000000,452,54.700000,479,57.900000,465,56.200000
701,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Ethnic group: minor,Unclassified,Boys,897,11.400000,377,42.000000,413,46.000000,400,44.600000
702,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,First language,Known or believed to be English,Total,43205,14.300000,27911,64.600000,29537,68.400000,28678,66.400000
703,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,First language,Known or believed to be English,Girls,20985,15.100000,15114,72.000000,15783,75.200000,15400,73.400000
704,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,First language,Known or believed to be English,Boys,22220,13.600000,12797,57.600000,13754,61.900000,13278,59.800000
705,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,First language,Known or believed to be other than English,Total,8734,12.800000,4753,54.400000,5165,59.100000,5087,58.200000
706,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,First language,Known or believed to be other than English,Girls,4218,13.900000,2627,62.300000,2806,66.500000,2770,65.700000
707,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,First language,Known or believed to be other than English,Boys,4516,11.800000,2126,47.100000,2359,52.200000,2317,51.300000
708,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,First language,Unclassified,Total,1288,11.700000,566,43.900000,615,47.700000,582,45.200000
709,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,First language,Unclassified,Girls,634,12.600000,318,50.200000,342,53.900000,324,51.100000
710,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,First language,Unclassified,Boys,654,10.800000,248,37.900000,273,41.700000,258,39.400000
711,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Free school meal eligibility,Known to be eligible for free school meals,Total,9585,12.300000,4454,46.500000,4834,50.400000,4667,48.700000
712,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Free school meal eligibility,Known to be eligible for free school meals,Girls,4626,13.300000,2500,54.000000,2684,58.000000,2598,56.200000
713,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Free school meal eligibility,Known to be eligible for free school meals,Boys,4959,11.300000,1954,39.400000,2150,43.400000,2069,41.700000
714,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Free school meal eligibility,Not known to be eligible for free school meals,Total,43642,14.400000,28776,65.900000,30483,69.800000,29680,68.000000
715,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Free school meal eligibility,Not known to be eligible for free school meals,Girls,21211,15.100000,15559,73.400000,16247,76.600000,15896,74.900000
716,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Free school meal eligibility,Not known to be eligible for free school meals,Boys,22431,13.600000,13217,58.900000,14236,63.500000,13784,61.500000
717,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Term of birth,Autumn-born,Total,18400,14.800000,13248,72.000000,13918,75.600000,13597,73.900000
718,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Term of birth,Autumn-born,Girls,8802,15.500000,6952,79.000000,7208,81.900000,7072,80.300000
719,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Term of birth,Autumn-born,Boys,9598,14.200000,6296,65.600000,6710,69.900000,6525,68.000000
720,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Term of birth,Spring-born,Total,16793,14.100000,10601,63.100000,11253,67.000000,10961,65.300000
721,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Term of birth,Spring-born,Girls,8261,14.900000,5850,70.800000,6114,74.000000,5985,72.400000
722,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Term of birth,Spring-born,Boys,8532,13.300000,4751,55.700000,5139,60.200000,4976,58.300000
723,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Term of birth,Summer-born,Total,18034,13.000000,9381,52.000000,10146,56.300000,9789,54.300000
724,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Term of birth,Summer-born,Girls,8774,14.000000,5257,59.900000,5609,63.900000,5437,62.000000
725,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,Term of birth,Summer-born,Boys,9260,12.200000,4124,44.500000,4537,49.000000,4352,47.000000
726,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,No identified SEN,Total,47959,14.800000,32311,67.400000,34226,71.400000,33365,69.600000
727,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,No identified SEN,Girls,24238,15.300000,17695,73.000000,18525,76.400000,18120,74.800000
728,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,No identified SEN,Boys,23721,14.300000,14616,61.600000,15701,66.200000,15245,64.300000
729,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,All SEN,Total,4714,6.600000,773,16.400000,932,19.800000,829,17.600000
730,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,All SEN,Girls,1322,7.400000,284,21.500000,320,24.200000,293,22.200000
731,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,All SEN,Boys,3392,6.200000,489,14.400000,612,18.000000,536,15.800000
732,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,SEN support,Total,3814,7.600000,744,19.500000,889,23.300000,799,20.900000
733,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,SEN support,Girls,1051,8.700000,273,26.000000,305,29.000000,282,26.800000
734,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,SEN support,Boys,2763,7.200000,471,17.000000,584,21.100000,517,18.700000
735,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,EHC plan,Total,900,2.100000,29,3.200000,43,4.800000,30,3.300000
736,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,EHC plan,Girls,271,2.300000,11,4.100000,15,5.500000,11,4.100000
737,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,EHC plan,Boys,629,2.000000,18,2.900000,28,4.500000,19,3.000000
738,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,Unclassified,Total,554,8.800000,146,26.400000,159,28.700000,153,27.600000
739,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,Unclassified,Girls,277,9.700000,80,28.900000,86,31.000000,81,29.200000
740,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN provision,Unclassified,Boys,277,7.900000,66,23.800000,73,26.400000,72,26.000000
741,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Specific learning difficulty,Total,130,6.000000,16,12.300000,19,14.600000,17,13.100000
742,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Specific learning difficulty,Girls,38,5.800000,6,15.800000,6,15.800000,6,15.800000
743,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Specific learning difficulty,Boys,92,6.100000,10,10.900000,13,14.100000,11,12.000000
744,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Moderate learning difficulty,Total,294,5.900000,38,12.900000,44,15.000000,40,13.600000
745,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Moderate learning difficulty,Girls,82,6.300000,10,12.200000,11,13.400000,10,12.200000
746,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Moderate learning difficulty,Boys,212,5.700000,28,13.200000,33,15.600000,30,14.200000
747,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Severe learning difficulty,Total,97,0.700000,0,0.000000,0,0.000000,0,0.000000
748,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Severe learning difficulty,Girls,38,0.600000,0,0.000000,0,0.000000,0,0.000000
749,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Severe learning difficulty,Boys,59,0.700000,0,0.000000,0,0.000000,0,0.000000
750,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Profound and multiple learning difficulties,Total,54,0.500000,1,1.900000,1,1.900000,1,1.900000
751,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Profound and multiple learning difficulties,Girls,17,0.000000,0,0.000000,0,0.000000,0,0.000000
752,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Profound and multiple learning difficulties,Boys,37,0.800000,1,2.700000,1,2.700000,1,2.700000
753,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,"Social, emotional and mental health",Total,563,7.900000,89,15.800000,129,22.900000,97,17.200000
754,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,"Social, emotional and mental health",Girls,120,9.100000,26,21.700000,34,28.300000,27,22.500000
755,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,"Social, emotional and mental health",Boys,443,7.500000,63,14.200000,95,21.400000,70,15.800000
756,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,"Speech, language and communication needs",Total,2281,7.400000,452,19.800000,509,22.300000,484,21.200000
757,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,"Speech, language and communication needs",Girls,641,8.400000,165,25.700000,177,27.600000,171,26.700000
758,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,"Speech, language and communication needs",Boys,1640,7.000000,287,17.500000,332,20.200000,313,19.100000
759,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Hearing impairment,Total,78,9.300000,22,28.200000,24,30.800000,22,28.200000
760,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Hearing impairment,Girls,32,10.100000,12,37.500000,13,40.600000,12,37.500000
761,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Hearing impairment,Boys,46,8.800000,10,21.700000,11,23.900000,10,21.700000
762,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Visual impairment,Total,38,11.000000,13,34.200000,14,36.800000,13,34.200000
763,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Visual impairment,Girls,16,12.500000,7,43.800000,8,50.000000,7,43.800000
764,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Visual impairment,Boys,22,9.900000,6,27.300000,6,27.300000,6,27.300000
765,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Multi-sensory impairment,Total,20,6.200000,2,10.000000,5,25.000000,2,10.000000
766,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Multi-sensory impairment,Girls,6,4.200000,0,0.000000,1,16.700000,0,0.000000
767,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Multi-sensory impairment,Boys,14,7.100000,2,14.300000,4,28.600000,2,14.300000
768,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Physical disability,Total,183,7.600000,45,24.600000,48,26.200000,45,24.600000
769,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Physical disability,Girls,85,7.800000,21,24.700000,23,27.100000,21,24.700000
770,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Physical disability,Boys,98,7.500000,24,24.500000,25,25.500000,24,24.500000
771,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Autistic spectrum disorder,Total,710,3.600000,53,7.500000,76,10.700000,61,8.600000
772,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Autistic spectrum disorder,Girls,166,4.400000,22,13.300000,26,15.700000,23,13.900000
773,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Autistic spectrum disorder,Boys,544,3.300000,31,5.700000,50,9.200000,38,7.000000
774,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Other difficulty or disability,Total,138,6.800000,27,19.600000,36,26.100000,29,21.000000
775,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Other difficulty or disability,Girls,51,8.100000,14,27.500000,17,33.300000,14,27.500000
776,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,Other difficulty or disability,Boys,87,6.100000,13,14.900000,19,21.800000,15,17.200000
777,202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,,,SEN primary need,SEN support but no specialist assessment of type of need,Total,112,7.800000,13,11.600000,24,21.400000,16,14.300000
